country_region,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
South Korea,2020-03-26,-25.0,-8.0,3.0,-21.0,-7.0,8.0
South Korea,2020-03-27,-23.0,-4.0,4.0,-20.0,-8.0,10.0
South Korea,2020-03-28,-23.0,2.0,16.0,-20.0,-7.0,8.0
South Korea,2020-03-29,-19.0,11.0,51.0,-17.0,-12.0,6.0
South Korea,2020-03-30,-13.0,4.0,60.0,-12.0,-6.0,7.0
South Korea,2020-03-31,-11.0,2.0,54.0,-10.0,-5.0,5.0
South Korea,2020-04-01,-18.0,0.0,44.0,-15.0,-8.0,7.0
South Korea,2020-04-02,-18.0,-2.0,44.0,-15.0,-6.0,7.0
South Korea,2020-04-03,-18.0,1.0,36.0,-13.0,-6.0,7.0
South Korea,2020-04-04,-19.0,5.0,25.0,-16.0,-8.0,7.0
South Korea,2020-04-05,-17.0,14.0,46.0,-14.0,-13.0,6.0
South Korea,2020-04-06,-12.0,6.0,48.0,-9.0,-3.0,6.0
South Korea,2020-04-07,-12.0,2.0,40.0,-10.0,-4.0,5.0
South Korea,2020-04-08,-16.0,0.0,47.0,-13.0,-6.0,6.0
South Korea,2020-04-09,-18.0,-2.0,31.0,-14.0,-4.0,6.0
South Korea,2020-04-10,-16.0,2.0,22.0,-12.0,-5.0,7.0
South Korea,2020-04-11,-16.0,10.0,17.0,-13.0,-7.0,6.0
South Korea,2020-04-12,-20.0,-10.0,8.0,-20.0,-13.0,7.0
South Korea,2020-04-13,-9.0,10.0,45.0,-9.0,-3.0,6.0
South Korea,2020-04-14,-4.0,9.0,51.0,-4.0,-3.0,2.0
South Korea,2020-04-15,-3.0,23.0,124.0,-16.0,-50.0,17.0
South Korea,2020-04-16,-17.0,-2.0,33.0,-13.0,-4.0,6.0
South Korea,2020-04-17,-23.0,-7.0,-19.0,-20.0,-6.0,9.0
South Korea,2020-04-18,-13.0,8.0,40.0,-10.0,-4.0,6.0
South Korea,2020-04-19,-24.0,1.0,-20.0,-24.0,-12.0,7.0
South Korea,2020-04-20,-12.0,5.0,19.0,-11.0,-2.0,6.0
South Korea,2020-04-21,-13.0,-1.0,6.0,-11.0,-2.0,4.0
South Korea,2020-04-22,-18.0,-3.0,6.0,-15.0,-4.0,6.0
South Korea,2020-04-23,-16.0,-2.0,10.0,-14.0,-2.0,5.0
South Korea,2020-04-24,-14.0,2.0,10.0,-10.0,-2.0,6.0
South Korea,2020-04-25,-12.0,9.0,21.0,-10.0,-4.0,5.0
South Korea,2020-04-26,-6.0,1.0,56.0,-5.0,-8.0,3.0
South Korea,2020-04-27,-6.0,11.0,40.0,-6.0,-1.0,4.0
South Korea,2020-04-28,-5.0,8.0,41.0,-3.0,-1.0,1.0
South Korea,2020-04-29,-2.0,17.0,62.0,2.0,-3.0,-2.0
South Korea,2020-04-30,6.0,29.0,158.0,-6.0,-54.0,11.0
South Korea,2020-05-01,0.0,22.0,123.0,-10.0,-46.0,13.0
South Korea,2020-05-02,-9.0,10.0,60.0,-4.0,-15.0,2.0
South Korea,2020-05-03,-5.0,19.0,39.0,-2.0,-9.0,1.0
South Korea,2020-05-04,15.0,30.0,95.0,1.0,-18.0,5.0
South Korea,2020-05-05,13.0,23.0,114.0,-14.0,-56.0,14.0
South Korea,2020-05-06,-10.0,9.0,48.0,-4.0,-1.0,3.0
South Korea,2020-05-07,-7.0,7.0,36.0,-4.0,-1.0,2.0
South Korea,2020-05-08,-5.0,8.0,19.0,-1.0,-1.0,3.0
South Korea,2020-05-09,-18.0,-2.0,-36.0,-20.0,-7.0,7.0
Spain,2020-02-15,1.55,-0.85,24.4,4.95,-0.05,-1.5
Spain,2020-02-16,2.2,1.5,12.65,4.7,-0.75,-1.75
Spain,2020-02-17,-1.2,1.35,3.15,1.4,3.9,-0.7
Spain,2020-02-18,-1.9,-0.15,5.95,0.35,3.8,-0.45
Spain,2020-02-19,-0.9,-0.3,12.85,0.75,3.7,-0.65
Spain,2020-02-20,0.85,0.45,15.5,3.9,2.95,-1.15
Spain,2020-02-21,0.5,0.15,19.1,7.4,0.25,-1.35
Spain,2020-02-22,2.35,0.8,43.75,12.3,2.55,-2.0
Spain,2020-02-23,8.1,9.25,30.6,12.6,1.6,-2.7
Spain,2020-02-24,4.45,3.0,35.9,5.35,-9.0,-0.4
Spain,2020-02-25,-2.75,-3.5,16.85,1.05,-10.0,1.0
Spain,2020-02-26,-1.7,2.4,8.75,0.1,-1.1,0.05
Spain,2020-02-27,1.95,4.35,13.85,3.8,0.25,-0.75
Spain,2020-02-28,2.55,-0.3,28.45,5.2,-3.95,-0.55
Spain,2020-02-29,1.75,3.6,17.35,5.65,0.8,-0.65
Spain,2020-03-01,3.95,4.85,3.85,7.2,2.05,-1.35
Spain,2020-03-02,-3.85,0.6,-10.0,-0.85,0.15,0.5
Spain,2020-03-03,-2.8,0.9,-2.9,-2.0,3.1,-0.2
Spain,2020-03-04,-0.05,2.8,12.5,1.25,3.45,-0.6
Spain,2020-03-05,-2.7,-0.3,0.9,-1.7,0.15,0.3
Spain,2020-03-06,-3.55,-0.4,-5.75,-1.75,-0.95,0.75
Spain,2020-03-07,-1.0,-0.6,13.45,1.35,0.55,-0.35
Spain,2020-03-08,3.8,3.45,17.8,7.1,1.55,-1.3
Spain,2020-03-09,-1.85,3.15,9.25,0.3,3.25,-0.75
Spain,2020-03-10,-1.85,15.45,17.35,-0.6,2.6,-0.75
Spain,2020-03-11,-3.6,14.85,23.5,-3.9,-0.05,0.3
Spain,2020-03-12,-11.75,24.6,0.95,-11.7,-3.25,2.0
Spain,2020-03-13,-33.6,27.05,-23.45,-26.85,-16.05,7.15
Spain,2020-03-14,-65.95,-6.85,-42.25,-42.5,-29.55,12.4
Spain,2020-03-15,-85.95,-50.4,-75.85,-62.85,-47.0,15.15
Spain,2020-03-16,-80.0,-33.25,-71.6,-65.6,-49.4,19.4
Spain,2020-03-17,-82.8,-39.55,-72.15,-69.1,-56.0,21.4
Spain,2020-03-18,-83.25,-37.25,-71.5,-70.65,-57.75,22.35
Spain,2020-03-19,-87.4,-60.05,-76.0,-75.6,-69.15,27.25
Spain,2020-03-20,-86.5,-40.15,-78.25,-75.15,-63.75,28.2
Spain,2020-03-21,-91.25,-53.7,-86.05,-74.95,-61.75,23.5
Spain,2020-03-22,-93.1,-74.85,-88.65,-78.5,-64.3,20.35
Spain,2020-03-23,-84.15,-46.0,-75.5,-75.05,-61.75,23.5
Spain,2020-03-24,-86.25,-51.75,-76.8,-71.8,-64.2,24.75
Spain,2020-03-25,-86.35,-51.85,-76.1,-75.8,-64.5,25.45
Spain,2020-03-26,-86.6,-52.65,-77.05,-72.55,-65.3,26.3
Spain,2020-03-27,-87.6,-49.7,-79.5,-77.85,-64.8,29.25
Spain,2020-03-28,-91.5,-57.0,-85.9,-76.5,-62.9,23.75
Spain,2020-03-29,-93.25,-77.25,-88.65,-79.3,-62.9,19.85
Spain,2020-03-30,-88.15,-54.95,-79.35,-78.6,-70.9,26.55
Spain,2020-03-31,-92.1,-55.1,-80.85,-78.3,-73.05,27.7
Spain,2020-04-01,-92.05,-53.65,-79.5,-78.2,-72.55,28.2
Spain,2020-04-02,-91.65,-52.65,-79.25,-78.05,-72.85,28.85
Spain,2020-04-03,-88.85,-49.05,-81.05,-79.15,-71.85,31.45
Spain,2020-04-04,-91.75,-55.95,-86.1,-80.6,-64.3,24.1
Spain,2020-04-05,-93.8,-77.35,-89.0,-80.1,-66.4,20.7
Spain,2020-04-06,-86.7,-51.2,-78.0,-77.5,-71.0,26.45
Spain,2020-04-07,-88.75,-39.9,-77.6,-76.5,-71.55,26.5
Spain,2020-04-08,-87.7,-29.6,-75.6,-75.2,-71.3,25.95
Spain,2020-04-09,-93.3,-74.25,-83.1,-79.0,-85.2,32.05
Spain,2020-04-10,-95.9,-90.5,-87.5,-86.45,-88.45,37.65
Spain,2020-04-11,-92.2,-42.35,-85.25,-75.3,-62.45,23.45
Spain,2020-04-12,-94.25,-66.65,-88.75,-79.95,-65.25,20.6
Spain,2020-04-13,-89.85,-64.35,-78.25,-78.35,-74.25,27.85
Spain,2020-04-14,-86.85,-40.05,-73.55,-73.4,-64.35,24.2
Spain,2020-04-15,-87.65,-45.15,-75.05,-74.3,-64.65,25.45
Spain,2020-04-16,-87.3,-46.7,-74.55,-74.6,-64.95,26.0
Spain,2020-04-17,-88.45,-45.35,-77.0,-76.0,-64.1,28.95
Spain,2020-04-18,-92.3,-54.25,-84.5,-78.75,-59.4,23.1
Spain,2020-04-19,-94.1,-71.45,-88.6,-83.65,-63.65,20.35
Spain,2020-04-20,-86.5,-54.4,-73.35,-73.85,-62.7,23.75
Spain,2020-04-21,-86.7,-50.8,-74.85,-74.3,-62.8,24.35
Spain,2020-04-22,-86.4,-47.95,-72.75,-77.0,-62.4,24.6
Spain,2020-04-23,-87.15,-53.1,-73.15,-78.6,-65.15,25.9
Spain,2020-04-24,-87.6,-45.9,-75.2,-77.85,-62.4,27.75
Spain,2020-04-25,-91.6,-52.25,-83.65,-81.65,-58.15,22.8
Spain,2020-04-26,-91.35,-63.0,-77.25,-78.55,-60.0,19.35
Spain,2020-04-27,-84.2,-49.7,-63.7,-70.45,-59.85,22.65
Spain,2020-04-28,-84.25,-45.45,-62.0,-70.15,-60.55,21.9
Spain,2020-04-29,-84.1,-41.8,-61.5,-72.9,-60.1,23.4
Spain,2020-04-30,-82.05,-30.65,-61.45,-72.3,-60.15,22.85
Spain,2020-05-01,-93.5,-87.3,-74.05,-81.65,-85.05,35.3
Spain,2020-05-02,-83.95,-30.15,-41.75,-59.65,-51.6,19.05
Spain,2020-05-03,-82.45,-35.3,-42.4,-61.05,-50.05,16.05
Spain,2020-05-04,-74.9,-34.45,-24.35,-56.8,-54.8,19.15
Spain,2020-05-05,-75.2,-32.5,-20.85,-56.05,-55.0,19.25
Spain,2020-05-06,-75.4,-33.1,-18.7,-59.05,-54.65,19.8
Spain,2020-05-07,-75.95,-33.75,-24.45,-61.25,-54.9,20.25
Spain,2020-05-08,-78.6,-34.45,-37.65,-60.9,-54.05,23.2
Spain,2020-05-09,-83.75,-37.95,-48.95,-61.55,-45.85,18.8
United Kingdom,2020-02-15,-11.30921052631579,-5.743421052631579,-32.75,-12.039473684210526,-3.8157894736842106,1.8092105263157894
United Kingdom,2020-02-16,-5.97986577181208,-4.516778523489933,-22.013422818791945,-5.912751677852349,-2.577181208053691,0.6577181208053692
United Kingdom,2020-02-17,9.243421052631579,1.7236842105263157,17.19736842105263,0.2236842105263158,-13.657894736842104,2.0921052631578947
United Kingdom,2020-02-18,8.703947368421053,0.4144736842105263,14.44078947368421,-1.125,-12.31578947368421,2.1710526315789473
United Kingdom,2020-02-19,5.5855263157894735,-0.993421052631579,4.144736842105263,-2.4934210526315788,-12.421052631578947,2.3223684210526314
United Kingdom,2020-02-20,5.769736842105263,-0.17763157894736842,4.4605263157894735,-3.1315789473684212,-12.763157894736842,2.4671052631578947
United Kingdom,2020-02-21,3.3552631578947367,-0.3092105263157895,6.2105263157894735,-1.1513157894736843,-13.493421052631579,2.4473684210526314
United Kingdom,2020-02-22,-3.2565789473684212,-1.2894736842105263,-8.592105263157896,-0.7039473684210527,-1.4736842105263157,0.4342105263157895
United Kingdom,2020-02-23,-0.6040268456375839,-0.8859060402684564,-3.51006711409396,5.046979865771812,-0.46308724832214765,-0.10738255033557047
United Kingdom,2020-02-24,-3.6907894736842106,-0.17105263157894737,-6.730263157894737,-2.013157894736842,-1.9078947368421053,1.4473684210526316
United Kingdom,2020-02-25,0.6842105263157895,5.480263157894737,2.164473684210526,0.9407894736842105,0.993421052631579,0.39473684210526316
United Kingdom,2020-02-26,1.1710526315789473,0.02631578947368421,3.0328947368421053,-0.019736842105263157,0.5921052631578947,0.39473684210526316
United Kingdom,2020-02-27,3.4934210526315788,1.9342105263157894,5.348684210526316,1.611842105263158,0.32894736842105265,0.3618421052631579
United Kingdom,2020-02-28,-0.13815789473684212,1.5921052631578947,-11.796052631578947,0.8026315789473685,-0.4868421052631579,0.8421052631578947
United Kingdom,2020-02-29,3.5065789473684212,2.414473684210526,-12.243421052631579,-0.7763157894736842,0.8618421052631579,0.3026315789473684
United Kingdom,2020-03-01,6.422818791946309,2.38255033557047,4.697986577181208,4.3624161073825505,1.348993288590604,-0.3825503355704698
United Kingdom,2020-03-02,5.927631578947368,4.467105263157895,10.506578947368421,2.986842105263158,0.8223684210526315,0.05921052631578947
United Kingdom,2020-03-03,5.197368421052632,3.5197368421052633,9.401315789473685,1.618421052631579,1.3026315789473684,-0.05921052631578947
United Kingdom,2020-03-04,3.2697368421052633,4.197368421052632,1.861842105263158,0.3026315789473684,0.6447368421052632,0.3815789473684211
United Kingdom,2020-03-05,2.6315789473684212,4.184210526315789,4.848684210526316,0.743421052631579,0.631578947368421,0.47368421052631576
United Kingdom,2020-03-06,4.75,5.532894736842105,17.914473684210527,3.914473684210526,0.756578947368421,-0.07236842105263158
United Kingdom,2020-03-07,1.8289473684210527,2.7565789473684212,6.9144736842105265,2.6907894736842106,1.6842105263157894,-0.03289473684210526
United Kingdom,2020-03-08,5.610738255033557,3.3422818791946307,14.221476510067115,6.114093959731544,1.389261744966443,-0.42953020134228187
United Kingdom,2020-03-09,1.105263157894737,3.763157894736842,3.9802631578947367,-0.4342105263157895,0.375,0.8157894736842105
United Kingdom,2020-03-10,1.368421052631579,5.421052631578948,3.4276315789473686,-1.355263157894737,0.3815789473684211,0.9144736842105263
United Kingdom,2020-03-11,1.019736842105263,4.993421052631579,6.256578947368421,-3.098684210526316,-0.08552631578947369,1.0855263157894737
United Kingdom,2020-03-12,0.6973684210526315,11.81578947368421,3.3815789473684212,-4.401315789473684,-0.9013157894736842,1.4539473684210527
United Kingdom,2020-03-13,0.0,11.881578947368421,11.842105263157896,-3.1710526315789473,-2.8026315789473686,1.7171052631578947
United Kingdom,2020-03-14,-5.276315789473684,9.368421052631579,3.3947368421052633,-9.552631578947368,-1.638157894736842,1.618421052631579
United Kingdom,2020-03-15,-5.845637583892618,9.194630872483222,2.214765100671141,-7.604026845637584,-3.335570469798658,0.9530201342281879
United Kingdom,2020-03-16,0.6842105263157895,20.611842105263158,19.861842105263158,-9.80921052631579,-7.546052631578948,3.263157894736842
United Kingdom,2020-03-17,-10.703947368421053,21.30263157894737,4.6644736842105265,-21.45394736842105,-15.335526315789474,6.842105263157895
United Kingdom,2020-03-18,-17.013157894736842,21.848684210526315,-2.5657894736842106,-27.105263157894736,-19.763157894736842,9.019736842105264
United Kingdom,2020-03-19,-16.467105263157894,24.026315789473685,4.75,-27.914473684210527,-23.723684210526315,9.947368421052632
United Kingdom,2020-03-20,-23.57894736842105,10.888157894736842,9.361842105263158,-29.651315789473685,-25.473684210526315,10.763157894736842
United Kingdom,2020-03-21,-44.48026315789474,6.434210526315789,6.973684210526316,-34.98026315789474,-22.80263157894737,6.3881578947368425
United Kingdom,2020-03-22,-51.852348993288594,-10.899328859060402,19.23489932885906,-29.973154362416107,-27.590604026845636,3.8993288590604025
United Kingdom,2020-03-23,-40.98026315789474,-6.625,2.8092105263157894,-42.828947368421055,-42.05263157894737,14.782894736842104
United Kingdom,2020-03-24,-69.32236842105263,-22.88157894736842,-11.68421052631579,-57.2171052631579,-55.63157894736842,19.69078947368421
United Kingdom,2020-03-25,-71.92763157894737,-26.026315789473685,-12.572368421052632,-61.0,-62.05921052631579,20.723684210526315
United Kingdom,2020-03-26,-73.1842105263158,-27.986842105263158,-10.019736842105264,-62.348684210526315,-64.15131578947368,21.513157894736842
United Kingdom,2020-03-27,-75.17105263157895,-28.81578947368421,-22.54605263157895,-64.38157894736842,-64.5592105263158,21.782894736842106
United Kingdom,2020-03-28,-81.92763157894737,-37.55921052631579,-47.703947368421055,-67.63157894736842,-55.08552631578947,8.453947368421053
United Kingdom,2020-03-29,-83.11920529801324,-44.70198675496689,-45.29139072847682,-65.59602649006622,-52.71523178807947,5.596026490066225
United Kingdom,2020-03-30,-72.375,-31.75657894736842,-23.42105263157895,-65.48684210526316,-66.91447368421052,20.289473684210527
United Kingdom,2020-03-31,-72.6842105263158,-29.138157894736842,-14.967105263157896,-63.848684210526315,-67.5,20.875
United Kingdom,2020-04-01,-73.21052631578948,-31.467105263157894,-25.414473684210527,-66.32236842105263,-67.51315789473684,21.598684210526315
United Kingdom,2020-04-02,-73.125,-30.973684210526315,-21.730263157894736,-66.89473684210526,-67.73026315789474,21.782894736842106
United Kingdom,2020-04-03,-75.03289473684211,-29.69078947368421,-21.644736842105264,-65.52631578947368,-66.67763157894737,21.82894736842105
United Kingdom,2020-04-04,-80.21052631578948,-35.33552631578947,-36.06578947368421,-64.77631578947368,-54.61184210526316,8.256578947368421
United Kingdom,2020-04-05,-80.37748344370861,-40.74834437086093,-30.52317880794702,-61.5364238410596,-51.17880794701987,5.602649006622516
United Kingdom,2020-04-06,-67.32894736842105,-29.67763157894737,-13.993421052631579,-64.04605263157895,-67.38815789473684,20.20394736842105
United Kingdom,2020-04-07,-67.61842105263158,-27.223684210526315,-6.559210526315789,-60.31578947368421,-67.8157894736842,20.855263157894736
United Kingdom,2020-04-08,-68.40131578947368,-26.05921052631579,-13.802631578947368,-61.625,-67.74342105263158,20.93421052631579
United Kingdom,2020-04-09,-65.63157894736842,-18.842105263157894,-13.473684210526315,-60.85526315789474,-67.89473684210526,20.94078947368421
United Kingdom,2020-04-10,-73.29605263157895,-31.289473684210527,-17.111842105263158,-66.90789473684211,-77.40789473684211,19.848684210526315
United Kingdom,2020-04-11,-78.00666666666666,-29.713333333333335,-33.35333333333333,-62.35333333333333,-55.61333333333334,8.553333333333333
United Kingdom,2020-04-12,-83.54362416107382,-60.47651006711409,-33.68456375838926,-61.59731543624161,-56.51677852348993,5.583892617449664
United Kingdom,2020-04-13,-73.16447368421052,-39.5921052631579,-16.56578947368421,-70.125,-81.21052631578948,16.54605263157895
United Kingdom,2020-04-14,-65.78289473684211,-24.526315789473685,-7.9605263157894735,-60.30263157894737,-67.9407894736842,19.88157894736842
United Kingdom,2020-04-15,-66.96052631578948,-25.717105263157894,-7.407894736842105,-59.82236842105263,-66.91447368421052,21.210526315789473
United Kingdom,2020-04-16,-67.0592105263158,-25.894736842105264,-6.9605263157894735,-60.74342105263158,-66.90131578947368,21.32236842105263
United Kingdom,2020-04-17,-70.86184210526316,-28.61842105263158,-26.31578947368421,-63.723684210526315,-66.32894736842105,21.68421052631579
United Kingdom,2020-04-18,-78.21333333333334,-34.13333333333333,-40.99333333333333,-63.26,-51.78666666666667,8.586666666666666
United Kingdom,2020-04-19,-75.12080536912751,-38.261744966442954,-14.724832214765101,-55.02684563758389,-47.40268456375839,5.771812080536913
United Kingdom,2020-04-20,-64.99342105263158,-28.289473684210527,-2.8092105263157894,-57.39473684210526,-64.28947368421052,20.223684210526315
United Kingdom,2020-04-21,-65.9342105263158,-25.99342105263158,-0.013157894736842105,-56.8421052631579,-64.61184210526316,20.960526315789473
United Kingdom,2020-04-22,-67.11184210526316,-26.638157894736842,-2.2828947368421053,-56.91447368421053,-64.29605263157895,21.125
United Kingdom,2020-04-23,-66.53289473684211,-24.763157894736842,1.625,-56.86184210526316,-64.33552631578948,21.276315789473685
United Kingdom,2020-04-24,-68.47368421052632,-24.980263157894736,-3.9473684210526314,-57.30921052631579,-63.5,21.55921052631579
United Kingdom,2020-04-25,-75.02666666666667,-29.406666666666666,-20.366666666666667,-56.346666666666664,-49.28666666666667,8.133333333333333
United Kingdom,2020-04-26,-73.21476510067114,-35.38255033557047,-15.295302013422818,-52.69798657718121,-45.97986577181208,5.691275167785235
United Kingdom,2020-04-27,-63.171052631578945,-27.210526315789473,-3.3421052631578947,-55.93421052631579,-62.9671052631579,20.05921052631579
United Kingdom,2020-04-28,-67.07236842105263,-29.210526315789473,-28.730263157894736,-60.4671052631579,-64.17105263157895,19.848684210526315
United Kingdom,2020-04-29,-67.90131578947368,-28.00657894736842,-25.69736842105263,-60.296052631578945,-63.526315789473685,21.651315789473685
United Kingdom,2020-04-30,-68.52631578947368,-25.348684210526315,-24.05263157894737,-60.078947368421055,-63.67763157894737,21.80263157894737
United Kingdom,2020-05-01,-69.52631578947368,-25.335526315789473,-16.019736842105264,-58.026315789473685,-62.33552631578947,21.61842105263158
United Kingdom,2020-05-02,-74.70666666666666,-28.166666666666668,-16.36,-54.526666666666664,-47.32666666666667,8.18
United Kingdom,2020-05-03,-73.50335570469798,-35.013422818791945,-20.322147651006713,-52.33557046979866,-44.100671140939596,5.751677852348993
United Kingdom,2020-05-04,-62.5921052631579,-25.32236842105263,1.1973684210526316,-53.71052631578947,-61.96052631578947,19.460526315789473
United Kingdom,2020-05-05,-63.2171052631579,-23.44078947368421,1.138157894736842,-53.56578947368421,-61.73026315789474,20.07894736842105
United Kingdom,2020-05-06,-63.51315789473684,-20.289473684210527,8.802631578947368,-51.08552631578947,-61.026315789473685,19.986842105263158
United Kingdom,2020-05-07,-61.61184210526316,-13.631578947368421,7.953947368421052,-51.94736842105263,-61.5,19.875
United Kingdom,2020-05-08,-70.53947368421052,-27.36842105263158,4.177631578947368,-60.10526315789474,-74.36842105263158,19.598684210526315
United Kingdom,2020-05-09,-74.30666666666667,-26.86,-9.773333333333333,-53.93333333333333,-47.053333333333335,7.8133333333333335
United States,2020-02-15,6.073506891271057,2.225114854517611,5.158882082695253,1.633614088820827,0.360260336906585,-0.19104134762633998
United States,2020-02-16,7.348642172523961,2.333067092651757,5.500399361022364,1.4213258785942493,0.3865814696485623,-0.2176517571884984
United States,2020-02-17,3.3515736766809727,-0.29649499284692415,6.5522174535050075,0.6684549356223176,-17.336909871244636,2.294349070100143
United States,2020-02-18,-0.1700900900900901,-1.0947747747747747,1.3354954954954954,0.8432432432432433,-0.005405405405405406,0.45585585585585586
United States,2020-02-19,1.836030204962244,0.49766271125494427,1.990650845019777,0.9359942466738583,0.8698309960445882,0.10248112189859762
United States,2020-02-20,0.16012954300107954,-0.13350125944584382,-0.33141417776178483,0.7376754228139618,-0.33321338611011153,0.6495142137459518
United States,2020-02-21,2.372463768115942,-1.3800724637681159,1.7568840579710145,1.3670289855072464,0.4855072463768116,0.4061594202898551
United States,2020-02-22,7.6923076923076925,3.275545350172216,10.257175660160735,2.4408725602755452,2.484883275928052,-0.3880597014925373
United States,2020-02-23,7.893557422969188,3.6954781912765107,9.85594237695078,2.5434173669467786,1.9859943977591037,-0.27090836334533813
United States,2020-02-24,1.440899202320522,0.10297316896301668,1.8274111675126903,0.3401015228426396,2.7755620014503264,0.2222625090645395
United States,2020-02-25,4.0,0.6667867435158501,1.9546109510086456,0.8512247838616714,1.159942363112392,0.09978386167146974
United States,2020-02-26,9.522366522366521,3.338023088023088,1.2218614718614718,1.7723665223665224,1.5436507936507937,-0.27344877344877344
United States,2020-02-27,9.00902201371346,3.0801154817755325,2.5828220858895707,2.2067845543125224,0.5885961746661855,-0.06134969325153374
United States,2020-02-28,9.91470054446461,4.7883847549909255,3.277676950998185,2.9303085299455534,2.1800362976406533,-0.5876588021778585
United States,2020-02-29,13.84435049961568,7.667563412759415,6.948501152959262,3.7471176018447347,2.406610299769408,-0.6990776325903152
United States,2020-03-01,18.039627982207843,10.862515163768702,8.97978164173069,4.556409219571371,2.8313788920339666,-0.551961180752123
United States,2020-03-02,9.224482382855067,4.997820559389757,2.992008717762441,1.206683617871413,3.5081729022884125,-0.30039956411187796
United States,2020-03-03,13.994584837545126,9.431407942238268,5.036101083032491,1.7234657039711192,1.703971119133574,-0.46823104693140793
United States,2020-03-04,10.14563806777217,5.935111751982697,4.69971160778659,1.8821196827685653,1.9888248017303534,-0.35580389329488105
United States,2020-03-05,9.755956678700361,6.544043321299639,4.948014440433213,2.383754512635379,1.8425992779783393,-0.35812274368231045
United States,2020-03-06,7.398913043478261,3.705797101449275,4.306884057971015,2.9434782608695653,2.0467391304347826,-0.2898550724637681
United States,2020-03-07,13.157104351174432,9.026184058529072,10.871005005775896,4.651520985752792,2.769734308817867,-0.5702733923758182
United States,2020-03-08,15.43467741935484,9.99758064516129,15.91733870967742,5.2612903225806456,1.7798387096774193,-0.4120967741935484
United States,2020-03-09,7.7172413793103445,6.107441016333938,8.806533575317605,1.9237749546279492,0.8889292196007259,-0.007259528130671506
United States,2020-03-10,8.664378612716764,6.9898843930635834,6.473265895953757,1.7720375722543353,-0.40895953757225434,0.10729768786127168
United States,2020-03-11,9.95028818443804,9.734510086455332,7.881484149855908,2.1188760806916425,-0.3407780979827089,-0.1905619596541787
United States,2020-03-12,10.070320952037504,19.3808150018031,6.705733862243058,1.9275153263613416,-1.5358817165524703,0.08799134511359538
United States,2020-03-13,5.732440260680666,23.010499637943518,3.721216509775525,0.8779869659666908,-3.3501086169442433,0.9351918899348298
United States,2020-03-14,0.14796310530361262,18.114527286702536,4.34934665641814,0.41775557263643354,-0.3066871637202152,0.8593389700230591
United States,2020-03-15,-0.0754336425978217,16.225897539330376,5.611940298507463,0.1536910044372731,-3.8947156111335217,0.9689390883420734
United States,2020-03-16,-0.5903353768481788,21.288856833754057,2.00721240533718,-1.851785070320952,-12.166967183555716,3.0706815723043634
United States,2020-03-17,-10.471133285816109,14.690662865288667,4.1375623663578045,-2.680327868852459,-18.12687099073414,4.511047754811119
United States,2020-03-18,-15.636234458259326,11.127886323268205,4.519715808170515,-3.5349911190053285,-21.69733570159858,5.302309058614565
United States,2020-03-19,-20.112255772646538,9.844760213143871,2.3179396092362343,-5.446891651865009,-24.152042628774424,6.132149200710479
United States,2020-03-20,-25.388394446422215,8.340334638661446,2.6340334638661447,-7.076183695265219,-25.426130295478817,6.7782128871484515
United States,2020-03-21,-32.217092712705075,4.717283479587944,3.7314002289202595,-7.130484547882488,-15.508202975963373,3.194963754292255
United States,2020-03-22,-34.46360759493671,-5.931962025316456,1.6479430379746836,-9.885680379746836,-21.911392405063292,2.6977848101265822
United States,2020-03-23,-27.426287744227352,-2.4845470692717586,-4.0795737122557725,-9.626998223801065,-29.530728241563054,7.065364120781528
United States,2020-03-24,-30.446055889635655,-6.943049168730102,0.1613017332861691,-8.98443579766537,-33.697912981959675,7.858153519632119
United States,2020-03-25,-29.361258395192646,-7.005302226935313,0.7925061859314245,-9.53764581124072,-35.10957935666313,7.922587486744432
United States,2020-03-26,-30.05400635368867,-7.1210730674196965,3.5863042710907167,-10.285563007412637,-35.81221320155312,8.048711613130957
United States,2020-03-27,-33.54998221273568,-9.125578086090359,2.303450729277837,-12.36179295624333,-35.28637495553184,8.43436499466382
United States,2020-03-28,-38.66970041714069,-11.475540386803186,-3.732650739476678,-13.245354569586652,-22.829351535836178,3.867652635570724
United States,2020-03-29,-35.3,-14.010236220472441,-0.9736220472440945,-13.92755905511811,-26.64566929133858,3.0291338582677168
United States,2020-03-30,-29.436924167257263,-10.165131112686039,-1.1481218993621545,-11.75797306874557,-35.75053153791637,7.641743444365698
United States,2020-03-31,-30.601904090267983,-9.351904090267983,-1.56311706629055,-10.795486600846262,-38.41255289139633,8.298307475317348
United States,2020-04-01,-26.29428369795342,-2.626323218066337,1.265349329569513,-10.364502470007057,-38.64925899788285,8.089625970359915
United States,2020-04-02,-30.239000351988736,-4.123196057726153,0.5455825413586766,-11.703977472720872,-39.27701513551566,8.421330517423442
United States,2020-04-03,-33.33014184397163,-3.7666666666666666,-2.4187943262411347,-13.690780141843971,-38.739716312056736,8.83581560283688
United States,2020-04-04,-40.926052332195674,-7.411452408039438,-2.9332574895714827,-14.483503981797497,-25.431930223739098,3.948805460750853
United States,2020-04-05,-38.21114599686028,-11.22723704866562,1.2448979591836735,-15.693877551020408,-28.70054945054945,3.0557299843014127
