country_region,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,StringencyIndex,cases,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_4,cases_lag_5,cases_lag_6,cases_lag_7,cases_lag_8,cases_lag_9,cases_lag_10,cases_lag_11,cases_lag_12,cases_lag_13,cases_lag_14,cases_lag_15,cases_lag_16,cases_lag_17,cases_lag_18,cases_lag_19,deaths,recovered,population,population_density,date+1_pred,date+2_pred,date+3_pred,date+4_pred,date+5_pred,date+6_pred,date+7_pred,date+8_pred,date+9_pred,date+10_pred,date+1_linf,date+2_linf,date+3_linf,date+4_linf,date+5_linf,date+6_linf,date+7_linf,date+8_linf,date+9_linf,date+10_linf,date+1_lsup,date+2_lsup,date+3_lsup,date+4_lsup,date+5_lsup,date+6_lsup,date+7_lsup,date+8_lsup,date+9_lsup,date+10_lsup
Spain,2020-04-21,-86.7,-50.8,-74.85,-74.3,-62.8,24.35,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,204178,200210,198674,191726,190839,184948,177644,172541,170099,166831,163027,158273,153222,148220,141942,136675,131646,126168,119199,112065,21282,82514,46736.782,93.698,206688.71792479503,210072.65585235067,212933.35041735138,216107.578359499,219093.93353417347,222192.86420903614,225224.3383631211,228296.2332320848,231343.9075487213,234406.09509593263,205202.4112277488,207514.56322785828,208827.66192934426,210360.86991356668,211461.99165389707,212541.07085586363,213380.88287917172,214127.2791769309,214708.6069876511,215179.39822965628,208175.02462184124,212630.74847684297,217039.03890535847,221854.2868054313,226725.8754144499,231844.6575622087,237067.7938470705,242465.18728723872,247979.20810979148,253632.7919622089
Spain,2020-04-22,-86.4,-47.95,-72.75,-77.0,-62.4,24.6,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,208389,204178,200210,198674,191726,190839,184948,177644,172541,170099,166831,163027,158273,153222,148220,141942,136675,131646,126168,119199,21717,85915,46736.782,93.698,212459.69746246195,216611.4023407248,220716.33542476434,224848.27345289738,228964.61945558852,233089.9679304396,237210.1185876439,241333.27034363628,245454.68933512102,249577.108784455,210964.15699452054,214010.77096356527,216547.50447909546,219000.45613077696,221198.78896715632,223262.27937287863,225149.3663549382,226900.31060920891,228507.3969334617,229986.8865243549,213955.2379304033,219212.03371788433,224885.16637043317,230696.09077501786,236730.44994402071,242917.6564880005,249270.8708203496,255766.2300780637,262401.98173678026,269167.33104455506
Spain,2020-04-23,-87.15,-53.1,-73.15,-78.6,-65.15,25.9,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,213024,208389,204178,200210,198674,191726,190839,184948,177644,172541,170099,166831,163027,158273,153222,148220,141942,136675,131646,126168,22157,89250,46736.782,93.698,217414.47627033366,221945.97106512482,226396.13950248106,230893.2094121017,235363.2309185976,239848.85142606896,244325.47588189505,248807.288422864,253286.1089592835,257766.6550054002,215925.23596033675,219355.47908090852,222243.70172073526,225068.01099800385,227627.4372980553,230058.9816423337,232311.08357624253,234429.68716508,236403.7527073046,238251.40731362466,218903.71658033066,224536.46304934105,230548.57728422675,236718.40782619966,243099.02453913988,249638.7212098042,256339.86818754754,263184.889680648,270168.4652112624,277281.9026971757
Spain,2020-04-24,-87.6,-45.9,-75.2,-77.85,-62.4,27.75,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,202990,213024,208389,204178,200210,198674,191726,190839,184948,177644,172541,170099,166831,163027,158273,153222,148220,141942,136675,131646,22524,92355,46736.782,93.698,193414.689280835,184277.89237544558,175560.2747703911,167243.31068342106,159309.25189378622,151741.09760361505,144522.56530808413,137638.06265163346,131072.6602471089,124812.06543444445,190827.59897942925,178729.1070653848,166639.3004506405,154687.30497385882,142955.91501060847,131500.2872300423,120357.83630403205,109553.8183237752,99104.76340640373,89020.73391719226,196001.7795822408,189826.67768550638,184481.24909014167,179799.31639298328,175662.588776964,171981.9079771878,168687.29431213622,165722.30697949167,163040.55708781406,160603.39695169663
Spain,2020-04-25,-91.6,-52.25,-83.65,-81.65,-58.15,22.8,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,205905,202990,213024,208389,204178,200210,198674,191726,190839,184948,177644,172541,170099,166831,163027,158273,153222,148220,141942,136675,22902,95708,46736.782,93.698,197560.34654517786,197257.97198599856,189638.3100386636,186958.14704616516,179475.24221497113,174975.69891430315,167283.35610101954,161347.56110037435,153256.24527024355,146158.96626168434,195052.03903993173,193338.41298061327,183206.36573604468,178225.8893179098,167827.78725709734,160446.80902100814,149484.97363951243,140243.90019782912,128586.61483816885,117864.6871578909,200068.65405042405,201177.53099138386,196070.25434128247,195690.40477442046,191122.697172845,189504.58880759816,185081.73856252668,182451.22200291962,177925.87570231827,174453.24536547778
Spain,2020-04-26,-91.35,-63.0,-77.25,-78.55,-60.0,19.35,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,207634,205905,202990,213024,208389,204178,200210,198674,191726,190839,184948,177644,172541,170099,166831,163027,158273,153222,148220,141942,23190,98372,46736.782,93.698,209801.73856508528,211532.40575939885,213317.7333632056,214900.3008870889,216431.910543999,217839.73275898385,219173.21610313095,220414.28765328552,221581.2560319464,222671.9881757708,207256.8146541845,207175.64278675785,206513.18802591373,205563.28503523587,204320.06903493925,202852.42674796196,201190.35305150575,199364.61967243848,197400.2305656164,195317.2424208493,212346.6624759861,215889.16873203992,220122.2787004975,224237.316738942,228543.7520530587,232827.03877000586,237156.07915475612,241463.9556341325,245762.2814982764,250026.7339306923
Spain,2020-04-27,-84.2,-49.7,-63.7,-70.45,-59.85,22.65,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,209465,207634,205905,202990,213024,208389,204178,200210,198674,191726,190839,184948,177644,172541,170099,166831,163027,158273,153222,148220,23521,100875,46736.782,93.698,211089.7764722836,212394.55250986468,213558.65392439274,214501.92392981102,215247.76121600711,215816.1897925276,216201.33528553828,216416.15470042898,216466.9754359636,216359.3870140532,208636.48165745693,208461.8575074328,207787.121283748,206599.8077624704,205131.48671222653,203332.02654063926,201245.20947171113,198908.03732963992,196332.97913886164,193543.9267448572,213543.0712871103,216327.24751229657,219330.18656503747,222404.0400971516,225364.03571978764,228300.3530444158,231157.4610993655,233924.2720712181,236600.9717330655,239174.84728324923
Spain,2020-04-28,-84.25,-45.45,-62.0,-70.15,-60.55,21.9,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,210773,209465,207634,205905,202990,213024,208389,204178,200210,198674,191726,190839,184948,177644,172541,170099,166831,163027,158273,153222,23822,102548,46736.782,93.698,211969.96056187863,213286.06596072286,214602.171359567,215918.2767584112,217234.3821572553,218550.48755609948,219866.59295494368,221182.69835378786,222498.80375263203,223814.9091514762,209566.21205547565,209576.95493290253,209350.3119180441,208929.1661857199,208337.72478423602,207592.08184061683,206704.0632733513,205682.91775602585,204536.1820205512,203270.1769522769,214373.70906828163,216995.1769885431,219854.0308010899,222907.38733110245,226131.0395302747,229508.8932715822,233029.1226365361,236682.47895154986,240461.42548471285,244359.64135067552
Spain,2020-04-29,-84.1,-41.8,-61.5,-72.9,-60.1,23.4,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,212917,210773,209465,207634,205905,202990,213024,208389,204178,200210,198674,191726,190839,184948,177644,172541,170099,166831,163027,158273,24275,108947,46736.782,93.698,214406.21268833335,216078.6575391484,217751.10238996337,219423.5472407784,221095.99209159336,222768.43694240839,224440.88179322332,226113.32664403834,227785.77149485328,229458.21634566836,212011.6416610091,212376.3153016321,212502.75812209962,212434.00771619767,212194.3446312364,211799.915364172,211262.58786317453,210591.645767862,209794.65539864238,208877.9629887969,216800.78371565766,219780.99977666466,222999.44665782715,226413.0867653591,229997.6395519503,233736.95852064475,237619.1757232721,241635.00752021468,245776.8875910643,250038.46970253976
Spain,2020-04-30,-82.05,-30.65,-61.45,-72.3,-60.15,22.85,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,213435,212917,210773,209465,207634,205905,202990,213024,208389,204178,200210,198674,191726,190839,184948,177644,172541,170099,166831,163027,24543,112050,46736.782,93.698,214864.78290231086,216080.74443122165,217346.8490145885,218601.19459617644,219858.29777050254,221114.75426428104,222371.3624105225,223627.93499288376,224884.51591529802,226141.09488189407,212471.59183490856,212331.90471712046,211992.00559522427,211504.39616062673,210870.30803808602,210099.6725358378,209200.13468100573,208178.52979048688,207040.79046594145,205792.1158369108,217257.9739697132,219829.58414532285,222701.69243395282,225697.99303172622,228846.28750291906,232129.8359927243,235542.5901400393,239077.34019528067,242728.2413646545,246490.07392687732
Spain,2020-05-01,-93.5,-87.3,-74.05,-81.65,-85.05,35.3,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,215216,213435,212917,210773,209465,207634,205905,202990,213024,208389,204178,200210,198674,191726,190839,184948,177644,172541,170099,166831,24543,112050,46736.782,93.698,216503.2993330022,217907.23791250872,219283.61988791372,220666.51224856524,222047.86649821073,223429.5841342577,224811.2159184537,226192.86798557802,227574.5152607593,228956.16366806102,214121.81253239975,214178.65594316137,213957.10132332038,213606.9565891016,213106.52577406238,212471.1617688543,211707.2131626217,210821.79750085282,209820.75602158636,208709.28545221168,218884.78613360462,221635.819881856,224610.13845250694,227726.0679080289,230989.2072223591,234388.0064996611,237915.21867428577,241563.93847030328,245328.27449993227,249203.0418839103
Spain,2020-05-02,-83.95,-30.15,-41.75,-59.65,-51.6,19.05,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,216582,215216,213435,212917,210773,209465,207634,205905,202990,213024,208389,204178,200210,198674,191726,190839,184948,177644,172541,170099,25100,117248,46736.782,93.698,218002.0161632428,219409.27870463987,220819.55247194454,222229.11526619573,223638.8459265248,225048.5369524121,226458.2373362888,227867.9355106739,229277.6342067365,230687.33277962718,215632.4451355816,215699.26960995226,215519.68944148763,215204.98089160604,214742.475655098,214145.33288524466,213420.36509257625,212574.53387627247,211613.67744106785,210542.95862120946,220371.58719090407,223119.2877993276,226119.41550240148,229253.24964078548,232535.21619795164,235951.7410195796,239496.10958000136,243161.33714507532,246941.59097240525,250831.7069380449
Spain,2020-05-03,-82.45,-35.3,-42.4,-61.05,-50.05,16.05,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,89.41,217466,216582,215216,213435,212917,210773,209465,207634,205905,202990,213024,208389,204178,200210,198674,191726,190839,184948,177644,172541,25264,118902,46736.782,93.698,218763.49926111262,219963.53271288387,221186.53980665145,222404.1317889031,223623.000165761,224841.5676839596,226060.2061174789,227278.82783556535,228497.4534936424,229716.07822302522,216404.7011859253,216270.46283373766,215911.47333745525,215413.36824425985,214769.42339929368,213991.31282732703,213086.13407382087,212060.72798408405,210920.91657050786,209671.8284215172,221122.29733629985,223656.60259203005,226461.60627584765,229394.89533354642,232476.57693222834,235691.8225405921,239034.27816113693,242496.92768704673,246073.990416777,249760.3280245333
Spain,2020-05-04,-74.9,-34.45,-24.35,-56.8,-54.8,19.15,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,83.07,218011,217466,216582,215216,213435,212917,210773,209465,207634,205905,202990,213024,208389,204178,200210,198674,191726,190839,184948,177644,25428,121343,46736.782,93.698,219056.39138837848,219984.36361372832,220939.8887909605,221888.9485400816,222839.52543193352,223789.7463191982,224740.0507445925,225690.33556737675,226640.6249900045,227590.91333325763,216707.22758589406,216304.56801461184,215683.54421009362,214922.59603765665,214016.63500772108,212976.8951660109,211810.53726437234,210524.35463932675,209124.15337623982,207615.04274904067,221405.55519086288,223664.1592128448,226196.23337182746,228855.30104250665,231662.4158561459,234602.5974723855,237669.5642248127,240856.31649542678,244157.09660376923,247566.78391747453
Spain,2020-05-05,-75.2,-32.5,-20.85,-56.05,-55.0,19.25,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,83.07,219329,218011,217466,216582,215216,213435,212917,210773,209465,207634,205905,202990,213024,208389,204178,200210,198674,191726,190839,184948,25613,123486,46736.782,93.698,220313.07012718066,221375.5671741589,222419.64483955567,223468.0484891772,224515.43613620228,225563.0624020531,226610.63262577934,227658.21601158415,228705.79630613732,229753.37732670325,217975.0976068324,217714.38354821526,217190.59686786268,216538.58593046578,215739.9048134621,214808.8506772844,213751.79840276254,212575.67036503245,211286.19495348976,209888.45887253853,222651.0426475289,225036.75080010263,227648.69281124862,230397.51104788863,233290.96745894238,236317.27412682172,239469.46684879615,242740.7616581359,246125.39765878487,249618.29578086798
Spain,2020-05-06,-75.4,-33.1,-18.7,-59.05,-54.65,19.8,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,83.07,220325,219329,218011,217466,216582,215216,213435,212917,210773,209465,207634,205905,202990,213024,208389,204178,200210,198674,191726,190839,25857,126002,46736.782,93.698,221389.95246968433,222438.7104712615,223491.2719739819,224542.94017036766,225594.81817245015,226646.6468986811,227698.4871980465,228750.32477929676,229802.1629989349,230854.00106863872,219063.24826024967,218795.2826501247,218287.67864354255,217647.30137534387,216862.20660352762,215945.11246323175,214902.71495766702,213741.81836581344,212468.1417246536,211086.7416019368,223716.6566791189,226082.13829239827,228694.86530442126,231438.57896539144,234327.42974137282,237348.18133413038,240494.25943842606,243758.83119278,247136.1842732163,250621.2605353405
Spain,2020-05-07,-75.95,-33.75,-24.45,-61.25,-54.9,20.25,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,83.07,221447,220325,219329,218011,217466,216582,215216,213435,212917,210773,209465,207634,205905,202990,213024,208389,204178,200210,198674,191726,26070,128511,46736.782,93.698,222507.4527860918,223582.36309893557,224653.87731849565,225726.18928512477,226798.31385985,227870.4824531959,228942.6407065061,230014.80138870532,231086.96150035496,232159.1217460276,220191.84533989688,219956.4637765186,219475.40771703114,218863.93506080663,218108.06073420515,217220.93219938697,216209.0959583168,215079.34959744185,213837.3773095249,212488.2120695509,224823.06023228672,227208.26242135253,229832.34691996017,232588.44350944285,235488.5669854948,238520.0327070048,241676.18545469551,244950.2531799687,248336.5456911851,251830.03142250425
Spain,2020-05-08,-78.6,-34.45,-37.65,-60.9,-54.05,23.2,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,83.07,222857,221447,220325,219329,218011,217466,216582,215216,213435,212917,210773,209465,207634,205905,202990,213024,208389,204178,200210,198674,26299,131148,46736.782,93.698,224003.54537778374,225211.9466300849,226405.82489098763,227603.1129699683,228799.60046599703,229996.2759289637,231192.90725962693,232389.54895200714,233586.18821158484,234782.82804235435,221698.476691993,221602.56283108075,221251.10367082446,220772.4650688978,220149.5154489511,219396.0856444581,218518.5125080949,217523.60095134142,216416.9974405576,215203.71258137788,226308.6140635745,228821.330429089,231560.5461111508,234433.7608710388,237449.68548304297,240596.4662134693,243867.30201115907,247255.4969526729,250755.3789826121,254361.94350333078
Spain,2020-05-09,-83.75,-37.95,-48.95,-61.55,-45.85,18.8,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,83.07,223578,222857,221447,220325,219329,218011,217466,216582,215216,213435,212917,210773,209465,207634,205905,202990,213024,208389,204178,200210,26478,133952,46736.782,93.698,224699.39413026863,225726.63927319608,226776.02268226503,227820.20048220753,228865.60233313052,229910.7163597535,230955.8980656064,232001.0638573125,233046.2333910834,234091.4020449423,222404.5246390965,222134.03911799565,221645.550588369,221022.00929389586,220256.8744368611,219361.44302381668,218342.59836436773,217206.9752360479,215960.22344809075,214607.32082995225,226994.26362144077,229319.23942839648,231906.49477616113,234618.39167051922,237474.33022939996,240459.98969569034,243569.19776684497,246795.15247857705,250132.2433340761,253575.48325993234
United Kingdom,2020-02-15,-11.30921052631579,-5.74342105263158,-32.75,-12.039473684210524,-3.8157894736842106,1.8092105263157892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,9,9,9,9,8,8,3,3,3,2,2,2,2,2,2,2,0,0,0,0,0,0,67530.161,279.131,9.39108429452724,9.782168589054482,10.173252883581725,10.564337178108962,10.955421472636203,11.346505767163446,11.737590061690689,12.128674356217928,12.51975865074517,12.91084294527241,7.9861729106775305,7.794747863736795,7.738464031229312,7.752070446181384,7.8103006937140815,7.900200541312567,8.014076870449253,8.146918667133317,8.295246290361142,8.456526975510894,10.795995678376954,11.769589314372167,12.608041735934133,13.376603910036545,14.100542251558327,14.792810993014324,15.461103252932125,16.11043004530254,16.744271011129197,17.365158915033927
United Kingdom,2020-02-16,-5.97986577181208,-4.516778523489934,-22.01342281879195,-5.912751677852348,-2.5771812080536907,0.6577181208053692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,9,9,9,9,9,8,8,3,3,3,2,2,2,2,2,2,2,0,0,0,0,0,67530.161,279.131,9.37498124081871,9.749962481637422,10.124943722456134,10.499924963274843,10.874906204093554,11.249887444912265,11.624868685730975,11.999849926549684,12.374831167368395,12.749812408187108,7.9966579960652275,7.800670192634484,7.737498143523339,7.743071164145089,7.792572693626579,7.873275622118536,7.977619657274814,8.100678976138578,8.239032177300475,8.390188222288113,10.753304485572192,11.699254770640357,12.512389301388927,13.256778762404597,13.95723971456053,14.626499267705992,15.272117714187136,15.899020876960796,16.510630157436314,17.109436594086098
United Kingdom,2020-02-17,9.243421052631579,1.7236842105263157,17.19736842105263,0.2236842105263158,-13.657894736842106,2.0921052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,9,9,9,9,9,9,8,8,3,3,3,2,2,2,2,2,2,2,0,0,0,0,67530.161,279.131,9.359998704950339,9.719997409900682,10.079996114851022,10.439994819801363,10.799993524751704,11.159992229702043,11.519990934652386,11.879989639602725,12.239988344553067,12.599987049503408,8.00652696676109,7.805895878169698,7.735705863380227,7.7330367347503985,7.773516935206087,7.8446472700148835,7.939002657900223,8.051745256513374,8.179514695207871,8.319864313015767,10.713470443139592,11.634098941631665,12.424286366321814,13.146952904852329,13.82647011429732,14.475337189389208,15.10097921140455,15.708234022692077,16.300461993898267,16.880109785991053
United Kingdom,2020-02-18,8.703947368421053,0.4144736842105263,14.44078947368421,-1.125,-12.31578947368421,2.171052631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,9,9,9,9,9,9,9,8,8,3,3,3,2,2,2,2,2,2,2,0,0,0,67530.161,279.131,9.346107158715661,9.692214317431322,10.038321476146985,10.384428634862644,10.730535793578305,11.076642952293966,11.422750111009627,11.768857269725286,12.114964428440947,12.46107158715661,8.016088259621187,7.811156234500892,7.734349301171124,7.7238506615834455,7.755717869284616,7.81767264860917,7.9024216477076195,8.005213171880966,8.122746909035664,8.252620086260675,10.676126057810137,11.573272400361752,12.342293651122839,13.045006608141847,13.705353717871995,14.33561325597876,14.943078574311636,15.532501367569608,16.107181947846232,16.669523088052543
United Kingdom,2020-02-19,5.5855263157894735,-0.9934210526315791,4.144736842105264,-2.4934210526315788,-12.421052631578947,2.3223684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,9,9,9,9,9,9,9,9,8,8,3,3,3,2,2,2,2,2,2,2,0,0,67530.161,279.131,9.33331981852285,9.666639637045703,9.999959455568558,10.33327927409141,10.666599092614263,10.999918911137119,11.333238729659968,11.666558548182822,11.999878366705673,12.333198185228524,8.025730501754547,7.817391575375589,7.735056428412232,7.717941473070315,7.742503219988973,7.796667390476469,7.873261458634772,7.967612223603003,8.076473735702242,8.197482687154405,10.640909135291158,11.515887698715822,12.264862482724887,12.948617075112505,13.590694965239553,14.203170431797762,14.793216000685165,15.365504872762639,15.923282997709105,16.468913683302645
United Kingdom,2020-02-20,5.769736842105262,-0.17763157894736842,4.4605263157894735,-3.131578947368421,-12.76315789473684,2.4671052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,9,9,9,9,9,9,9,9,9,8,8,3,3,3,2,2,2,2,2,2,0,0,67530.161,279.131,9.321404823150665,9.642809646301329,9.96421446945199,10.285619292602656,10.607024115753317,10.92842893890398,11.249833762054644,11.571238585205307,11.892643408355973,12.214048231506634,8.035079634071362,7.823603869275737,7.736069160142209,7.712683597553777,7.730288223874341,7.777006174533501,7.845782315109558,7.932020008273832,8.032526538417423,8.144977395524414,10.607730012229963,11.46201542332692,12.192359778761773,12.85855498765153,13.483760007632293,14.07985170327446,14.653885208999732,15.210457162136786,15.75276027829452,16.283119067488855
United Kingdom,2020-02-21,3.3552631578947367,-0.3092105263157895,6.2105263157894735,-1.1513157894736843,-13.49342105263158,2.4473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,9,9,9,9,9,9,9,9,9,9,8,8,3,3,3,2,2,2,2,2,0,0,67530.161,279.131,9.310344448320652,9.620688896641305,9.931033344961957,10.24137779328261,10.551722241603262,10.862066689923914,11.172411138244566,11.48275558656522,11.793100034885875,12.103444483206525,8.044353589964885,7.830306360921542,7.738270176647909,7.709391435152267,7.720873704407111,7.761025593665796,7.822901884910365,7.90197738720416,7.995108894133892,8.100007857654735,10.57633530667642,11.411071432361071,12.123796513276005,12.773364151412949,13.382570778799412,13.963107786182034,14.521920391578767,15.063533785926278,15.591091175637851,16.106881108758312
United Kingdom,2020-02-22,-3.256578947368421,-1.2894736842105263,-8.592105263157897,-0.7039473684210527,-1.4736842105263157,0.4342105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,9,9,9,9,9,9,9,9,9,9,9,8,8,3,3,3,2,2,2,2,0,0,67530.161,279.131,9.299980435606047,9.599960871212096,9.899941306818146,10.199921742424195,10.499902178030244,10.799882613636294,11.09986304924234,11.39984348484839,11.699823920454438,11.999804356060489,8.053314488989063,7.8368515304840605,7.740511820142036,7.706346101432332,7.711909016483787,7.745689611291173,7.800850080067711,7.872935361908762,7.9588510631081855,8.056344248589362,10.546646382223038,11.363070211940135,12.059370793494255,12.693497383416062,13.2878953395767,13.854075615981412,14.39887601841697,14.926751607788017,15.440796777800694,15.943264463531614
United Kingdom,2020-02-23,-0.6040268456375839,-0.8859060402684564,-3.51006711409396,5.046979865771812,-0.4630872483221477,-0.10738255033557048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,9,9,9,9,9,9,9,9,9,9,9,9,8,8,3,3,3,2,2,2,0,0,67530.161,279.131,9.29031535015252,9.580630700305038,9.870946050457562,10.16126140061008,10.4515767507626,10.74189210091512,11.032207451067642,11.32252280122016,11.612838151372681,11.9031535015252,8.062183928639136,7.84376897040341,7.7437070787540065,7.704906843102106,7.705254686795318,7.733409568950957,7.782634477220249,7.848539931000397,7.928077025103357,8.019025898126433,10.518446771665905,11.31749243020667,11.998185022161115,12.617615958118055,13.197898814729882,13.750374632879284,14.28178042491503,14.796505671439922,15.297599277642002,15.787281104923967
United Kingdom,2020-02-24,-3.6907894736842106,-0.17105263157894735,-6.730263157894738,-2.013157894736842,-1.9078947368421053,1.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,13,9,9,9,9,9,9,9,9,9,9,9,9,8,8,3,3,3,2,2,0,0,67530.161,279.131,13.281511501888952,13.563023003777905,13.844534505666854,14.126046007555807,14.407557509444759,14.68906901133371,14.970580513222663,15.252092015111616,15.533603517000566,15.815115018889518,11.815378342739761,11.489524691157195,11.304938778485484,11.193470334729428,11.12872294031626,11.097159401758287,11.090738295675258,11.104220377502005,11.133966585196431,11.177327433935382,14.747644661038144,15.636521316398609,16.384130232848225,17.05862168038219,17.686392078573252,18.28097862090913,18.850422730770067,19.399963652721226,19.9332404488047,20.452902603843647
United Kingdom,2020-02-25,0.6842105263157895,5.480263157894738,2.1644736842105257,0.9407894736842104,0.9934210526315791,0.3947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,13,13,9,9,9,9,9,9,9,9,9,9,9,9,8,8,3,3,3,2,0,0,67530.161,279.131,13.393925064767402,13.7878501295348,14.1817751943022,14.5757002590696,14.969625323836999,15.363550388604398,15.757475453371796,16.151400518139198,16.545325582906596,16.939250647673994,11.947607396736405,11.742410761885042,11.676588128395679,11.682906646005039,11.735324754918945,11.820487012413983,11.930459821557832,12.06007410106974,12.20573946118317,12.364841809119248,14.840242732798394,15.833289497184555,16.68696226020872,17.468493872134154,18.203925892755045,18.90661376479481,19.584491085185768,20.24272693520866,20.884911704630024,21.51365948622874
United Kingdom,2020-02-26,1.1710526315789471,0.02631578947368421,3.0328947368421053,-0.01973684210526316,0.5921052631578947,0.3947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,13,13,13,9,9,9,9,9,9,9,9,9,9,9,9,8,8,3,3,3,0,0,67530.161,279.131,13.382320170558277,13.76464034111655,14.146960511674823,14.5292806822331,14.911600852791375,15.29392102334965,15.676241193907925,16.0585613644662,16.440881535024474,16.823201705582747,11.954989829293075,11.746003410034456,11.674538723311295,11.674250865661547,11.719442906883938,11.796936490330571,11.898903414273374,12.020243396086636,12.157413922061727,12.3078358218007,14.809650511823476,15.783277272198644,16.619382300038353,17.384310498804652,18.10375879869881,18.790905556368728,19.45357897354248,20.096879332845766,20.72434914798722,21.338567589364796
United Kingdom,2020-02-27,3.4934210526315788,1.9342105263157892,5.348684210526316,1.6118421052631582,0.32894736842105265,0.3618421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11,15,13,13,13,9,9,9,9,9,9,9,9,9,9,9,9,8,8,3,3,0,0,67530.161,279.131,15.37148074752455,15.7429614950491,16.114442242573652,16.485922990098203,16.857403737622757,17.228884485147304,17.600365232671855,17.971845980196406,18.34332672772096,18.714807475245507,13.92235679066322,13.693557925830175,13.604405540483231,13.587535849704786,13.616856514836815,13.678986020025857,13.765975261815575,13.872645044012875,13.995397943024356,14.131614738989851,16.820604704385882,17.792365064268022,18.624478944664077,19.38431013049162,20.09795096040869,20.778782950268756,21.434755203528134,22.071046916379935,22.691255512417555,23.298000211501158
